Site,Latitude,Date,Year,Classcode,Amount,Stipes,Total,Distance,Area_m2,Species_Density,Dateordinal,Total_Count_Site,n_n1,pi_lnpi,species_presence
Point Joe,36.610907,2023-07-14,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738715,7.0,-0.0,,False
Point Joe,36.610907,2023-07-14,2023,No Blade Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,738715,7.0,0.0,-0.277987164150759,True
Point Joe,36.610907,2023-07-14,2023,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,738715,7.0,-0.0,,False
Point Joe,36.610907,2023-07-14,2023,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738715,7.0,-0.0,,False
Point Joe,36.610907,2023-07-14,2023,Woody Kelp,6,0.0,6.0,180.0,360.0,0.016666666666666666,738715,7.0,30.0,-0.13212915413765,True
Point Joe,36.610907,2024-07-27,2024,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Joe,36.610907,2024-07-27,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Joe,36.610907,2024-07-27,2024,No Blade Kelp,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Joe,36.610907,2024-07-27,2024,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Joe,36.610907,2024-07-27,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Joe,36.610907,2024-07-27,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739094,0.0,-0.0,,False
Point Sur,36.288082,2015-06-23,2015,Bull Kelp,66,0.0,66.0,180.0,360.0,0.18333333333333332,735772,902.0,4290.0,-0.19133852034411206,True
Point Sur,36.288082,2015-06-23,2015,Giant Kelp,45,238.0,238.0,780.0,1560.0,0.15256410256410258,735772,902.0,56406.0,-0.35154970669744284,True
Point Sur,36.288082,2015-06-23,2015,Laminaria Spp,268,0.0,268.0,116.0,232.0,1.1551724137931034,735772,902.0,71556.0,-0.3605900006650483,True
Point Sur,36.288082,2015-06-23,2015,Woody Kelp,330,0.0,330.0,143.0,286.0,1.1538461538461537,735772,902.0,108570.0,-0.36787385326906014,True
Point Sur,36.288082,2017-06-27,2017,Bull Kelp,279,0.0,279.0,127.5,255.0,1.0941176470588236,736507,826.0,77562.0,-0.366612414871903,True
Point Sur,36.288082,2017-06-27,2017,Giant Kelp,12,143.0,143.0,390.0,780.0,0.18333333333333332,736507,826.0,20306.0,-0.30361533957183184,True
Point Sur,36.288082,2017-06-27,2017,Laminaria Spp,332,0.0,332.0,107.1,214.2,1.549953314659197,736507,826.0,109892.0,-0.36634946141487956,True
Point Sur,36.288082,2017-06-27,2017,Woody Kelp,72,0.0,72.0,160.0,320.0,0.225,736507,826.0,5112.0,-0.21268143235394,True
Point Sur,36.288082,2018-06-19,2018,Bull Kelp,107,0.0,107.0,177.0,354.0,0.3022598870056497,736864,1404.0,11342.0,-0.196185852751604,True
Point Sur,36.288082,2018-06-19,2018,Giant Kelp,25,872.0,872.0,720.0,1440.0,0.6055555555555555,736864,1404.0,759512.0,-0.29581616247161635,True
Point Sur,36.288082,2018-06-19,2018,Torn Kelp,182,0.0,182.0,159.0,318.0,0.5723270440251572,736864,1404.0,32942.0,-0.2648429126400505,True
Point Sur,36.288082,2018-06-19,2018,Woody Kelp,243,0.0,243.0,155.0,310.0,0.7838709677419354,736864,1404.0,58806.0,-0.30358023598474754,True
Point Sur,36.288082,2019-06-18,2019,Bull Kelp,165,0.0,165.0,168.0,336.0,0.49107142857142855,737228,909.0,27060.0,-0.3097425053307901,True
Point Sur,36.288082,2019-06-18,2019,Giant Kelp,7,231.0,231.0,300.0,600.0,0.385,737228,909.0,53130.0,-0.3481333615230619,True
Point Sur,36.288082,2019-06-18,2019,Torn Kelp,262,0.0,262.0,165.0,330.0,0.793939393939394,737228,909.0,68382.0,-0.35855682584058535,True
Point Sur,36.288082,2019-06-18,2019,Woody Kelp,251,0.0,251.0,129.3,258.6,0.9706109822119102,737228,909.0,62750.0,-0.35534645865398173,True
Point Sur,36.288082,2020-09-10,2020,Bull Kelp,61,0.0,61.0,180.0,360.0,0.16944444444444445,737678,864.0,3660.0,-0.18714425136860577,True
Point Sur,36.288082,2020-09-10,2020,Giant Kelp,29,301.0,301.0,660.0,1320.0,0.22803030303030303,737678,864.0,90300.0,-0.3673532566210754,True
Point Sur,36.288082,2020-09-10,2020,Torn Kelp,300,0.0,300.0,139.7,279.4,1.0737294201861132,737678,864.0,89700.0,-0.36728829657911616,True
Point Sur,36.288082,2020-09-10,2020,Woody Kelp,202,0.0,202.0,180.0,360.0,0.5611111111111111,737678,864.0,40602.0,-0.339777343082611,True
Point Sur,36.288082,2021-07-28,2021,Bull Kelp,503,0.0,503.0,180.0,360.0,1.3972222222222221,737999,1420.0,252506.0,-0.3676228564713171,True
Point Sur,36.288082,2021-07-28,2021,Giant Kelp,26,264.0,264.0,660.0,1320.0,0.2,737999,1420.0,69432.0,-0.31279594684967144,True
Point Sur,36.288082,2021-07-28,2021,Torn Kelp,426,0.0,426.0,180.0,360.0,1.1833333333333333,737999,1420.0,181050.0,-0.3611918412977808,True
Point Sur,36.288082,2021-07-28,2021,Woody Kelp,227,0.0,227.0,163.7,327.4,0.6933414783139891,737999,1420.0,51302.0,-0.29309570719496914,True
Point Sur,36.288082,2022-06-22,2022,Bull Kelp,80,0.0,80.0,180.0,360.0,0.2222222222222222,738328,2207.0,6320.0,-0.12024876380907494,True
Point Sur,36.288082,2022-06-22,2022,Giant Kelp,37,1518.0,1518.0,990.0,1980.0,0.7666666666666667,738328,2207.0,2302806.0,-0.2574068874133043,True
Point Sur,36.288082,2022-06-22,2022,No Blade Kelp,46,0.0,46.0,180.0,360.0,0.12777777777777777,738328,2207.0,2070.0,-0.08067712208849638,True
Point Sur,36.288082,2022-06-22,2022,Torn Kelp,160,0.0,160.0,169.5,339.0,0.471976401179941,738328,2207.0,25440.0,-0.1902467125345109,True
Point Sur,36.288082,2022-06-22,2022,Woody Kelp,403,0.0,403.0,120.2,240.4,1.6763727121464227,738328,2207.0,162006.0,-0.31050407623785753,True
Point Sur,36.288082,2023-08-17,2023,Bull Kelp,215,0.0,215.0,156.7,313.4,0.6860242501595406,738749,1093.0,46010.0,-0.3198530136418191,True
Point Sur,36.288082,2023-08-17,2023,Giant Kelp,14,303.0,303.0,450.0,900.0,0.33666666666666667,738749,1093.0,91506.0,-0.3556573200806517,True
Point Sur,36.288082,2023-08-17,2023,No Blade Kelp,15,0.0,15.0,180.0,360.0,0.041666666666666664,738749,1093.0,210.0,-0.05885587310714997,True
Point Sur,36.288082,2023-08-17,2023,Torn Kelp,336,0.0,336.0,129.4,258.8,1.2982998454404946,738749,1093.0,112560.0,-0.3626126535038246,True
Point Sur,36.288082,2023-08-17,2023,Woody Kelp,224,0.0,224.0,163.1,326.2,0.6866952789699571,738749,1093.0,49952.0,-0.32483800341812963,True
Point Sur,36.288082,2024-07-13,2024,Bull Kelp,457,0.0,457.0,161.0,322.0,1.4192546583850931,739080,1106.0,208392.0,-0.3651958034113476,True
Point Sur,36.288082,2024-07-13,2024,Giant Kelp,19,189.0,189.0,510.0,1020.0,0.18529411764705883,739080,1106.0,35532.0,-0.30191437031399504,True
Point Sur,36.288082,2024-07-13,2024,No Blade Kelp,13,0.0,13.0,180.0,360.0,0.03611111111111111,739080,1106.0,156.0,-0.0522298605063921,True
Point Sur,36.288082,2024-07-13,2024,Torn Kelp,136,0.0,136.0,180.0,360.0,0.37777777777777777,739080,1106.0,18360.0,-0.2577175771275651,True
Point Sur,36.288082,2024-07-13,2024,Woody Kelp,311,0.0,311.0,145.0,290.0,1.0724137931034483,739080,1106.0,96410.0,-0.3567536310486865,True
Point Vicente East,33.736,2016-10-11,2016,Giant Kelp,300,1004.0,1004.0,1536.0,3072.0,0.3268229166666667,736248,1108.0,1007012.0,-0.08931301924528595,True
Point Vicente East,33.736,2016-10-11,2016,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736248,1108.0,-0.0,,False
Point Vicente East,33.736,2016-10-11,2016,Southern Sea Palm >30,89,0.0,89.0,180.0,360.0,0.24722222222222223,736248,1108.0,7832.0,-0.20255335675467775,True
Point Vicente East,33.736,2016-10-11,2016,Woody Kelp,15,0.0,15.0,180.0,360.0,0.041666666666666664,736248,1108.0,210.0,-0.05824361461468888,True
Point Vicente East,33.736,2017-07-17,2017,Giant Kelp,286,583.0,583.0,1296.0,2592.0,0.22492283950617284,736527,715.0,339306.0,-0.1664162136339432,True
Point Vicente East,33.736,2017-07-17,2017,Sargassum Horneri,14,0.0,14.0,180.0,360.0,0.03888888888888889,736527,715.0,182.0,-0.07701419997636712,True
Point Vicente East,33.736,2017-07-17,2017,Southern Sea Palm >30,55,0.0,55.0,180.0,360.0,0.1527777777777778,736527,715.0,2970.0,-0.19730379672781054,True
Point Vicente East,33.736,2017-07-17,2017,Woody Kelp,63,0.0,63.0,180.0,360.0,0.175,736527,715.0,3906.0,-0.214036800597281,True
Point Vicente East,33.736,2018-07-10,2018,Feather Boa Kelp,7,22.0,22.0,270.0,540.0,0.040740740740740744,736885,993.0,462.0,-0.08440396841400892,True
Point Vicente East,33.736,2018-07-10,2018,Giant Kelp,244,927.0,927.0,2441.0,4882.0,0.18988119623105285,736885,993.0,858402.0,-0.06420581096709695,True
Point Vicente East,33.736,2018-07-10,2018,Oar Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736885,993.0,0.0,-0.006949376298132097,True
Point Vicente East,33.736,2018-07-10,2018,Sargassum Horneri,11,0.0,11.0,180.0,360.0,0.030555555555555555,736885,993.0,110.0,-0.04988035176607737,True
Point Vicente East,33.736,2018-07-10,2018,Southern Sea Palm <30,3,0.0,3.0,180.0,360.0,0.008333333333333333,736885,993.0,6.0,-0.017529058535882366,True
Point Vicente East,33.736,2018-07-10,2018,Southern Sea Palm >30,1,0.0,1.0,180.0,360.0,0.002777777777777778,736885,993.0,0.0,-0.006949376298132097,True
Point Vicente East,33.736,2018-07-10,2018,Torn Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736885,993.0,0.0,-0.006949376298132097,True
Point Vicente East,33.736,2018-07-10,2018,Woody Kelp,27,0.0,27.0,180.0,360.0,0.075,736885,993.0,702.0,-0.09801826036969061,True
Point Vicente East,33.736,2019-06-11,2019,Feather Boa Kelp,8,15.0,15.0,270.0,540.0,0.027777777777777776,737221,836.0,210.0,-0.07213956480829829,True
Point Vicente East,33.736,2019-06-11,2019,Giant Kelp,219,633.0,633.0,1594.0,3188.0,0.19855708908406525,737221,836.0,400056.0,-0.21061499385807728,True
Point Vicente East,33.736,2019-06-11,2019,Oar Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,737221,836.0,0.0,-0.008048598819479308,True
Point Vicente East,33.736,2019-06-11,2019,Sargassum Horneri,72,0.0,72.0,180.0,360.0,0.2,737221,836.0,5112.0,-0.21117380331691693,True
Point Vicente East,33.736,2019-06-11,2019,Southern Sea Palm <30,16,0.0,16.0,180.0,360.0,0.044444444444444446,737221,836.0,240.0,-0.07571368212143388,True
Point Vicente East,33.736,2019-06-11,2019,Southern Sea Palm >30,10,0.0,10.0,180.0,360.0,0.027777777777777776,737221,836.0,90.0,-0.05294310430730449,True
Point Vicente East,33.736,2019-06-11,2019,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737221,836.0,-0.0,,False
Point Vicente East,33.736,2019-06-11,2019,Woody Kelp,89,0.0,89.0,180.0,360.0,0.24722222222222223,737221,836.0,7832.0,-0.23846807375404067,True
Point Vicente East,33.736,2020-09-20,2020,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737688,798.0,-0.0,,False
Point Vicente East,33.736,2020-09-20,2020,Giant Kelp,119,637.0,637.0,1658.0,3316.0,0.19209891435464416,737688,798.0,405132.0,-0.17987582202513797,True
Point Vicente East,33.736,2020-09-20,2020,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,737688,798.0,-0.0,,False
Point Vicente East,33.736,2020-09-20,2020,Sargassum Horneri,5,0.0,5.0,180.0,360.0,0.013888888888888888,737688,798.0,20.0,-0.031783650908619725,True
Point Vicente East,33.736,2020-09-20,2020,Southern Sea Palm <30,8,0.0,8.0,180.0,360.0,0.022222222222222223,737688,798.0,56.0,-0.04614202562175411,True
Point Vicente East,33.736,2020-09-20,2020,Southern Sea Palm >30,8,0.0,8.0,180.0,360.0,0.022222222222222223,737688,798.0,56.0,-0.04614202562175411,True
Point Vicente East,33.736,2020-09-20,2020,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737688,798.0,-0.0,,False
Point Vicente East,33.736,2020-09-20,2020,Woody Kelp,140,0.0,140.0,161.3,322.6,0.4339739615623062,737688,798.0,19460.0,-0.30534494295447445,True
Point Vicente East,33.736,2021-07-18,2021,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737989,357.0,-0.0,,False
Point Vicente East,33.736,2021-07-18,2021,Giant Kelp,47,142.0,142.0,690.0,1380.0,0.10289855072463767,737989,357.0,20022.0,-0.3666975877684306,True
Point Vicente East,33.736,2021-07-18,2021,Oar Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,737989,357.0,2.0,-0.0290453142925473,True
Point Vicente East,33.736,2021-07-18,2021,Sargassum Horneri,11,0.0,11.0,180.0,360.0,0.030555555555555555,737989,357.0,110.0,-0.10722197646720996,True
Point Vicente East,33.736,2021-07-18,2021,Southern Sea Palm <30,3,0.0,3.0,180.0,360.0,0.008333333333333333,737989,357.0,6.0,-0.04016070162278596,True
Point Vicente East,33.736,2021-07-18,2021,Southern Sea Palm >30,4,0.0,4.0,180.0,360.0,0.011111111111111112,737989,357.0,12.0,-0.05032427362083752,True
Point Vicente East,33.736,2021-07-18,2021,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737989,357.0,-0.0,,False
Point Vicente East,33.736,2021-07-18,2021,Woody Kelp,195,0.0,195.0,176.9,353.8,0.5511588468061052,737989,357.0,37830.0,-0.33031810511792437,True
Point Vicente East,33.736,2022-07-26,2022,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738362,904.0,-0.0,,False
Point Vicente East,33.736,2022-07-26,2022,Giant Kelp,105,642.0,642.0,1548.0,3096.0,0.20736434108527133,738362,904.0,411522.0,-0.24305172389692722,True
Point Vicente East,33.736,2022-07-26,2022,No Blade Kelp,0,0.0,0.0,180.0,360.0,0.0,738362,904.0,-0.0,,False
Point Vicente East,33.736,2022-07-26,2022,Oar Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,738362,904.0,2.0,-0.013525845530602282,True
Point Vicente East,33.736,2022-07-26,2022,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738362,904.0,-0.0,,False
Point Vicente East,33.736,2022-07-26,2022,Southern Sea Palm <30,2,0.0,2.0,180.0,360.0,0.005555555555555556,738362,904.0,2.0,-0.013525845530602282,True
Point Vicente East,33.736,2022-07-26,2022,Southern Sea Palm >30,2,0.0,2.0,180.0,360.0,0.005555555555555556,738362,904.0,2.0,-0.013525845530602282,True
Point Vicente East,33.736,2022-07-26,2022,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738362,904.0,-0.0,,False
Point Vicente East,33.736,2022-07-26,2022,Woody Kelp,256,0.0,256.0,149.0,298.0,0.8590604026845637,738362,904.0,65280.0,-0.3572819584885279,True
Point Vicente East,33.736,2024-07-19,2024,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,739086,323.0,-0.0,,False
Point Vicente East,33.736,2024-07-19,2024,Giant Kelp,82,211.0,211.0,990.0,1980.0,0.10656565656565657,739086,323.0,44310.0,-0.2781503840140263,True
Point Vicente East,33.736,2024-07-19,2024,No Blade Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,739086,323.0,0.0,-0.0178874684929494,True
Point Vicente East,33.736,2024-07-19,2024,Oar Kelp,7,0.0,7.0,180.0,360.0,0.019444444444444445,739086,323.0,42.0,-0.0830408520717381,True
Point Vicente East,33.736,2024-07-19,2024,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,739086,323.0,-0.0,,False
Point Vicente East,33.736,2024-07-19,2024,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,739086,323.0,-0.0,,False
Point Vicente East,33.736,2024-07-19,2024,Southern Sea Palm >30,1,0.0,1.0,180.0,360.0,0.002777777777777778,739086,323.0,0.0,-0.0178874684929494,True
Point Vicente East,33.736,2024-07-19,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739086,323.0,-0.0,,False
Point Vicente East,33.736,2024-07-19,2024,Woody Kelp,103,0.0,103.0,180.0,360.0,0.2861111111111111,739086,323.0,10506.0,-0.3644616207562884,True
Point Vicente West,33.7397,2016-10-10,2016,Giant Kelp,291,1241.0,1241.0,2223.0,4446.0,0.27912730544309494,736247,1376.0,1538840.0,-0.09313202944131836,True
Point Vicente West,33.7397,2016-10-10,2016,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736247,1376.0,-0.0,,False
Point Vicente West,33.7397,2016-10-10,2016,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736247,1376.0,-0.0,,False
Point Vicente West,33.7397,2016-10-10,2016,Southern Sea Palm >30,133,0.0,133.0,180.0,360.0,0.36944444444444446,736247,1376.0,17556.0,-0.22584742471374578,True
Point Vicente West,33.7397,2016-10-10,2016,Woody Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,736247,1376.0,2.0,-0.009496786101647302,True
Point Vicente West,33.7397,2017-06-17,2017,Giant Kelp,299,586.0,586.0,1267.5,2535.0,0.23116370808678502,736497,733.0,342810.0,-0.17893858746718738,True
Point Vicente West,33.7397,2017-06-17,2017,Laminaria Spp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736497,733.0,0.0,-0.009000198774743045,True
Point Vicente West,33.7397,2017-06-17,2017,Sargassum Horneri,27,0.0,27.0,180.0,360.0,0.075,736497,733.0,702.0,-0.12160346325896686,True
Point Vicente West,33.7397,2017-06-17,2017,Southern Sea Palm >30,65,0.0,65.0,180.0,360.0,0.18055555555555555,736497,733.0,4160.0,-0.2148421529050695,True
Point Vicente West,33.7397,2017-06-17,2017,Woody Kelp,54,0.0,54.0,180.0,360.0,0.15,736497,733.0,2862.0,-0.19214287774544114,True
Point Vicente West,33.7397,2018-07-09,2018,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,736884,1373.0,-0.0,,False
Point Vicente West,33.7397,2018-07-09,2018,Giant Kelp,253,1278.0,1278.0,3060.0,6120.0,0.2088235294117647,736884,1373.0,1632006.0,-0.06674061407237246,True
Point Vicente West,33.7397,2018-07-09,2018,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,736884,1373.0,-0.0,,False
Point Vicente West,33.7397,2018-07-09,2018,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736884,1373.0,-0.0,,False
Point Vicente West,33.7397,2018-07-09,2018,Southern Sea Palm <30,1,0.0,1.0,180.0,360.0,0.002777777777777778,736884,1373.0,0.0,-0.005262019960501072,True
Point Vicente West,33.7397,2018-07-09,2018,Southern Sea Palm >30,4,0.0,4.0,180.0,360.0,0.011111111111111112,736884,1373.0,12.0,-0.01700934900115974,True
Point Vicente West,33.7397,2018-07-09,2018,Woody Kelp,90,0.0,90.0,180.0,360.0,0.25,736884,1373.0,8010.0,-0.1786197641583347,True
Point Vicente West,33.7397,2019-06-08,2019,Feather Boa Kelp,1,1.0,1.0,180.0,360.0,0.002777777777777778,737218,313.0,0.0,-0.018358476647093138,True
Point Vicente West,33.7397,2019-06-08,2019,Giant Kelp,213,172.0,213.0,520.2,1040.4,0.20472895040369088,737218,313.0,45156.0,-0.26193625651420155,True
Point Vicente West,33.7397,2019-06-08,2019,Oar Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,737218,313.0,2.0,-0.03228789782734957,True
Point Vicente West,33.7397,2019-06-08,2019,Sargassum Horneri,58,0.0,58.0,180.0,360.0,0.16111111111111112,737218,313.0,3306.0,-0.3123772857496376,True
Point Vicente West,33.7397,2019-06-08,2019,Southern Sea Palm <30,10,0.0,10.0,180.0,360.0,0.027777777777777776,737218,313.0,90.0,-0.11001974752543474,True
Point Vicente West,33.7397,2019-06-08,2019,Southern Sea Palm >30,2,0.0,2.0,180.0,360.0,0.005555555555555556,737218,313.0,2.0,-0.03228789782734957,True
Point Vicente West,33.7397,2019-06-08,2019,Woody Kelp,27,0.0,27.0,180.0,360.0,0.075,737218,313.0,702.0,-0.21137345291523083,True
Point Vicente West,33.7397,2020-09-19,2020,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737687,1277.0,-0.0,,False
Point Vicente West,33.7397,2020-09-19,2020,Giant Kelp,104,1113.0,1113.0,2280.0,4560.0,0.24407894736842106,737687,1277.0,1237656.0,-0.11980177274434992,True
Point Vicente West,33.7397,2020-09-19,2020,Oar Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,737687,1277.0,0.0,-0.005600837005507078,True
Point Vicente West,33.7397,2020-09-19,2020,Sargassum Horneri,2,0.0,2.0,180.0,360.0,0.005555555555555556,737687,1277.0,2.0,-0.010116087197294588,True
Point Vicente West,33.7397,2020-09-19,2020,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,737687,1277.0,-0.0,,False
Point Vicente West,33.7397,2020-09-19,2020,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,737687,1277.0,-0.0,,False
Point Vicente West,33.7397,2020-09-19,2020,Woody Kelp,161,0.0,161.0,180.0,360.0,0.44722222222222224,737687,1277.0,25760.0,-0.2610878489105249,True
Point Vicente West,33.7397,2021-07-18,2021,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737989,199.0,-0.0,,False
Point Vicente West,33.7397,2021-07-18,2021,Giant Kelp,37,108.0,108.0,570.0,1140.0,0.09473684210526316,737989,199.0,11556.0,-0.33169220372276104,True
Point Vicente West,33.7397,2021-07-18,2021,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,737989,199.0,-0.0,,False
Point Vicente West,33.7397,2021-07-18,2021,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,737989,199.0,-0.0,,False
Point Vicente West,33.7397,2021-07-18,2021,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,737989,199.0,-0.0,,False
Point Vicente West,33.7397,2021-07-18,2021,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,737989,199.0,-0.0,,False
Point Vicente West,33.7397,2021-07-18,2021,Woody Kelp,91,0.0,91.0,159.0,318.0,0.2861635220125786,737989,199.0,8190.0,-0.35780162792409775,True
Point Vicente West,33.7397,2022-07-25,2022,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738361,278.0,-0.0,,False
Point Vicente West,33.7397,2022-07-25,2022,Giant Kelp,47,166.0,166.0,750.0,1500.0,0.11066666666666666,738361,278.0,27390.0,-0.3078961582930201,True
Point Vicente West,33.7397,2022-07-25,2022,No Blade Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,738361,278.0,0.0,-0.02024324141615337,True
Point Vicente West,33.7397,2022-07-25,2022,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,738361,278.0,-0.0,,False
Point Vicente West,33.7397,2022-07-25,2022,Sargassum Horneri,3,0.0,3.0,180.0,360.0,0.008333333333333333,738361,278.0,6.0,-0.048874195953480505,True
Point Vicente West,33.7397,2022-07-25,2022,Southern Sea Palm <30,1,0.0,1.0,180.0,360.0,0.002777777777777778,738361,278.0,0.0,-0.02024324141615337,True
Point Vicente West,33.7397,2022-07-25,2022,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,738361,278.0,-0.0,,False
Point Vicente West,33.7397,2022-07-25,2022,Woody Kelp,107,0.0,107.0,162.5,325.0,0.3292307692307692,738361,278.0,11342.0,-0.3674919923650151,True
Portuguese Beach,39.302264,2007-10-07,2007,Bull Kelp,40,0.0,40.0,180.0,360.0,0.1111111111111111,732956,428.0,1560.0,-0.22151810667923927,True
Portuguese Beach,39.302264,2007-10-07,2007,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,732956,428.0,-0.0,,False
Portuguese Beach,39.302264,2007-10-07,2007,Laminaria Spp,59,0.0,59.0,180.0,360.0,0.1638888888888889,732956,428.0,3422.0,-0.27316252184319756,True
Portuguese Beach,39.302264,2007-10-07,2007,Woody Kelp,329,0.0,329.0,110.0,220.0,1.4954545454545454,732956,428.0,107912.0,-0.2022161947303827,True
Portuguese Beach,39.302264,2008-09-28,2008,Bull Kelp,267,0.0,267.0,158.0,316.0,0.8449367088607594,733313,772.0,71022.0,-0.36720658427946706,True
Portuguese Beach,39.302264,2008-09-28,2008,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,733313,772.0,-0.0,,False
Portuguese Beach,39.302264,2008-09-28,2008,Laminaria Spp,186,0.0,186.0,140.0,280.0,0.6642857142857143,733313,772.0,34410.0,-0.3429044624274002,True
Portuguese Beach,39.302264,2008-09-28,2008,Woody Kelp,319,0.0,319.0,85.0,170.0,1.8764705882352941,733313,772.0,101442.0,-0.365194442577122,True
Portuguese Beach,39.302264,2009-06-16,2009,Bull Kelp,251,0.0,251.0,98.0,196.0,1.280612244897959,733574,634.0,62750.0,-0.3668384855546782,True
Portuguese Beach,39.302264,2009-06-16,2009,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,733574,634.0,-0.0,,False
Portuguese Beach,39.302264,2009-06-16,2009,Laminaria Spp,99,0.0,99.0,180.0,360.0,0.275,733574,634.0,9702.0,-0.2899621156560898,True
Portuguese Beach,39.302264,2009-06-16,2009,Woody Kelp,284,0.0,284.0,90.0,180.0,1.5777777777777777,733574,634.0,80372.0,-0.35973693915203414,True
Portuguese Beach,39.302264,2009-10-18,2009,Bull Kelp,111,0.0,111.0,163.0,326.0,0.34049079754601225,733698,453.0,12210.0,-0.34460523969745627,True
Portuguese Beach,39.302264,2009-10-18,2009,Giant Kelp,7,1.0,7.0,163.0,326.0,0.02147239263803681,733698,453.0,42.0,-0.06443680758276832,True
Portuguese Beach,39.302264,2009-10-18,2009,Laminaria Spp,30,0.0,30.0,163.0,326.0,0.09202453987730061,733698,453.0,870.0,-0.17978110886230983,True
Portuguese Beach,39.302264,2009-10-18,2009,Woody Kelp,305,0.0,305.0,87.0,174.0,1.7528735632183907,733698,453.0,92720.0,-0.2663399699935206,True
Portuguese Beach,39.302264,2010-05-19,2010,Bull Kelp,42,0.0,42.0,180.0,360.0,0.11666666666666667,733911,369.0,1722.0,-0.24734779154959532,True
Portuguese Beach,39.302264,2010-05-19,2010,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,733911,369.0,-0.0,,False
Portuguese Beach,39.302264,2010-05-19,2010,Laminaria Spp,27,0.0,27.0,180.0,360.0,0.075,733911,369.0,702.0,-0.19133852034411206,True
Portuguese Beach,39.302264,2010-05-19,2010,Woody Kelp,300,0.0,300.0,86.0,172.0,1.744186046511628,733911,369.0,89700.0,-0.16830420275148467,True
Portuguese Beach,39.302264,2011-05-18,2011,Bull Kelp,10,0.0,10.0,180.0,360.0,0.027777777777777776,734275,315.0,90.0,-0.10952341415338372,True
Portuguese Beach,39.302264,2011-05-18,2011,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,734275,315.0,-0.0,,False
Portuguese Beach,39.302264,2011-05-18,2011,Laminaria Spp,40,0.0,40.0,180.0,360.0,0.1111111111111111,734275,315.0,1560.0,-0.2620562774237075,True
