Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site_Invert,Simpsons_Invert,Shannon_Invert,Richness_Invert,std_Simpsons_Invert,std_Shannon_Invert,std_Richness_Invert,Total_Count_Site_Kelp,Simpsons_Kelp,Shannon_Kelp,Richness_Kelp,std_Simpsons_Kelp,std_Shannon_Kelp,std_Richness_Kelp
South Wreck,36.226425,2020-09-10,2020,Sep,10,Sep-10,737678,254,564,0.713339128024892,1.410424570274624,8,0.6246430289668387,0.206468629479145,-1.2381252832854288,957.0,0.3230348500150837,0.5828288533498206,4.0,0.2611197694170078,0.29057806495373445,0.7716808976787615
South Wreck,36.226425,2021-07-30,2021,Jul,30,Jul-30,738001,211,1490,0.7003853764293859,1.4427493117170531,16,0.5406413171953052,0.2943401647993258,1.778009634999919,914.0,0.11636680000287603,0.2644651662787928,4.0,-0.5619625663189022,-0.43709376680640194,0.7716808976787615
South Wreck,36.226425,2022-06-22,2022,Jun,22,Jun-22,738328,173,882,0.6612718488833293,1.3328387165669389,12,0.2870002586133553,-0.0044406548708437,0.269942175857245,631.0,0.5230850501848917,0.874260434879982,5.0,1.057845659125048,0.9566922022657999,1.368492586088213
South Wreck,36.226425,2023-08-17,2023,Aug,17,Aug-17,738749,229,1532,0.7320110236999315,1.5138693241188887,13,0.7457254186636546,0.4876727145080321,0.6469590406429135,148.0,0.48400441257584115,0.8101528634227502,4.0,0.9022019469818022,0.8101639521969718,0.7716808976787615
South Wreck,36.226425,2024-07-14,2024,Jul,14,Jul-14,739081,196,1499,0.6877455464301523,1.4078984049073568,14,0.4586753053717377,0.1996015048127415,1.023975905428582,170.0,0.15433344935607374,0.32726771941664895,3.0,-0.4107554570059225,-0.2935483477246039,0.17486920926930993
Spanish Bay,36.617458,2016-08-27,2016,Aug,27,Aug-27,736203,240,627,0.666952015531131,1.2941977726290246,10,0.3238346627660832,-0.1094821468837916,-0.4840915537140919,436.0,0.5321522724876093,0.8496341291368852,4.0,1.0939570489171166,0.9004047871575359,0.7716808976787615
Spanish Bay,36.617458,2017-09-23,2017,Sep,23,Sep-23,736595,266,666,0.645668224615593,1.2665437201478955,9,0.1858148113963179,-0.1846568873738127,-0.8611084184997604,549.0,0.5622631725898448,0.9860968331940387,4.0,1.2138776171219974,1.2123124256881082,0.7716808976787615
Spanish Bay,36.617458,2018-10-04,2018,Oct,4,Oct-04,736971,277,430,0.62882853580528,1.1850287187000506,9,0.0766138069354189,-0.4062471618577081,-0.8611084184997604,1000.0,0.554004004004004,0.9489869319024279,5.0,1.180984406146866,1.1274917286490023,1.368492586088213
Spanish Bay,36.617458,2019-09-11,2019,Sep,11,Sep-11,737313,254,928,0.3910766097533757,0.8235626555149255,11,-1.4651456299421244,-1.3888560404093813,-0.1070746889284234,563.0,0.2968401357749221,0.6306379611648111,4.0,0.15679591974864648,0.39985353345523594,0.7716808976787615
Spanish Bay,36.617458,2020-08-25,2020,Aug,25,Aug-25,737662,238,1617,0.3906183985745514,0.8867835556216891,10,-1.4681170103248895,-1.2169964273449072,-0.4840915537140919,1135.0,0.5892051060920371,1.0982203404806596,4.0,1.3211773644942502,1.4685888832239944,0.7716808976787615
Spanish Bay,36.617458,2021-08-03,2021,Aug,3,Aug-03,738005,215,1586,0.4560877711521555,1.0030913577211866,12,-1.043565147910379,-0.900825448579285,0.269942175857245,549.0,0.4432146038583755,0.8633872422213772,4.0,0.7397512390402048,0.9318397572782452,0.7716808976787615
Spanish Bay,36.617458,2022-07-29,2022,Jul,29,Jul-29,738365,210,1607,0.4738810047263645,0.9983242379874028,7,-0.9281806535293988,-0.9137843806966164,-1.6151421480710977,12.0,0.16666666666666663,0.2868359830561607,2.0,-0.3616368181522548,-0.3859616374730528,-0.4219424791401416
Spanish Bay,36.617458,2023-08-13,2023,Aug,13,Aug-13,738745,225,1104,0.4870232041730721,0.9986092289216448,11,-0.8429569064298075,-0.9130096617096508,-0.1070746889284234,152.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Spanish Bay,36.617458,2024-08-02,2024,Aug,2,Aug-02,739100,215,1844,0.3986215062445343,0.8389247193627208,11,-1.416218937491404,-1.3470958259186767,-0.1070746889284234,1.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Spooners Cove,35.277134,2008-09-21,2008,Sep,21,Sep-21,733306,265,332,0.6959014304953954,1.5651360559460503,11,0.5115640934142903,0.627036131985753,-0.1070746889284234,504.0,0.6681498311717,1.1385949436345473,4.0,1.6355849795501818,1.5608715857641975,0.7716808976787615
Spooners Cove,35.277134,2009-10-11,2009,Oct,11,Oct-11,733691,284,543,0.7472018919084218,1.739879390176447,13,0.8442342501323422,1.1020581857008531,0.6469590406429135,913.0,0.5961453469379911,0.9890761739372071,3.0,1.3488177745417644,1.2191221920781277,0.17486920926930993
Spooners Cove,35.277134,2011-08-27,2011,Aug,27,Aug-27,734376,239,543,0.7343037518772978,1.6998709751623289,13,0.7605931648996106,0.993299362083382,0.6469590406429135,419.0,0.47262221511687663,0.7564597845135994,3.0,0.8568708681344503,0.6874397136315777,0.17486920926930993
Spooners Cove,35.277134,2012-08-18,2012,Aug,18,Aug-18,734733,231,477,0.7220284340151155,1.6559417018748288,13,0.6809909195299587,0.8738820824077702,0.6469590406429135,494.0,0.6382554138505885,1.0848677538825178,4.0,1.5165265821216916,1.4380693813360859,0.7716808976787615
Spooners Cove,35.277134,2013-10-26,2013,Oct,26,Oct-26,735167,299,408,0.7763284675049381,1.8295022464291932,11,1.0331125214278296,1.3456888421976614,-0.1070746889284234,376.0,0.6161560283687944,1.0563293828555933,5.0,1.4285129108279964,1.3728403066521397,1.368492586088213
Spooners Cove,35.277134,2014-08-16,2014,Aug,16,Aug-16,735461,228,543,0.6505066155633932,1.355086551692343,12,0.2171905189539729,0.0560378313531305,0.269942175857245,557.0,0.5734859150381669,0.9352041615946786,4.0,1.2585736456913958,1.0959889721354066,0.7716808976787615
Spooners Cove,35.277134,2015-08-08,2015,Aug,8,Aug-08,735818,220,651,0.6694552759068888,1.376408688675642,12,0.3400676555808022,0.1139999009451363,0.269942175857245,386.0,0.5319157526411412,1.0009585141911297,4.0,1.0930150779270804,1.2462812075353142,0.7716808976787615
Spooners Cove,35.277134,2016-08-13,2016,Aug,13,Aug-13,736189,226,137,0.5689136968656076,1.217607779567752,9,-0.3119183487370933,-0.3176842849408684,-0.8611084184997604,100.0,0.14868686868686865,0.2787693717685874,2.0,-0.4332436974758743,-0.40439918562978044,-0.4219424791401416
Spooners Cove,35.277134,2017-07-22,2017,Jul,22,Jul-22,736532,203,504,0.6379500773138944,1.3384732257562506,11,0.1357646324757611,0.0108761876202954,-0.1070746889284234,396.0,0.5467203682393555,0.860060882723251,3.0,1.1519763812612471,0.9242368232521853,0.17486920926930993
Spooners Cove,35.277134,2018-07-22,2018,Jul,22,Jul-22,736897,203,363,0.6204130709404441,1.1217119735414445,8,0.0220417048854879,-0.5783673199871208,-1.2381252832854288,160.0,0.27602201257861636,0.5313472260364374,3.0,0.07388504182125961,0.1729084576132326,0.17486920926930993
Spooners Cove,35.277134,2019-09-07,2019,Sep,7,Sep-07,737309,250,122,0.5587318791491668,1.1907854628250012,8,-0.3779447898665858,-0.3905980360756574,-1.2381252832854288,115.0,0.404881769641495,0.6764013089309457,3.0,0.5870857509749537,0.5044530856303867,0.17486920926930993
Spooners Cove,35.277134,2020-07-28,2020,Jul,28,Jul-28,737634,210,421,0.6616219884628436,1.3083156677146686,8,0.2892708227677864,-0.0711040791465997,-1.2381252832854288,195.0,0.14274385408406032,0.2711893730418441,2.0,-0.45691252456503084,-0.42172450187100813,-0.4219424791401416
Spooners Cove,35.277134,2022-09-13,2022,Sep,13,Sep-13,738411,256,307,0.6525515743756787,1.3563003731576662,13,0.2304515452649806,0.0593374820542044,0.6469590406429135,243.0,0.45202870455395705,0.8098006559012996,5.0,0.774854539175384,0.8093589247937163,1.368492586088213
Stillwater Monterey,36.5602,2007-09-08,2007,Sep,8,Sep-08,732927,251,324,0.3534380613843978,0.8906761875327132,13,-1.7092218319812829,-1.2064147017936848,0.6469590406429135,595.0,0.3345047109752992,0.5522092966648743,3.0,0.3067999795372594,0.22059210296917162,0.17486920926930993
Stillwater Monterey,36.5602,2008-05-17,2008,May,17,May-17,733179,138,338,0.3420188576545573,0.8662750725935737,12,-1.7832723997494082,-1.2727466610777256,0.269942175857245,637.0,0.4394123396818814,0.6305523401222373,2.0,0.7246082284041202,0.39965783267836624,-0.4219424791401416
Stillwater Monterey,36.5602,2008-08-03,2008,Aug,3,Aug-03,733257,216,352,0.3044224294224295,0.826553132781009,13,-2.0270754636502155,-1.3807267308778923,0.6469590406429135,729.0,0.2286739323776361,0.4138560406436436,3.0,-0.11468483360037435,-0.09563669864188336,0.17486920926930993
Stillwater Monterey,36.5602,2009-05-24,2009,May,24,May-24,733551,144,330,0.3069724601639495,0.8002727903633339,12,-2.010539177171476,-1.452167179708521,0.269942175857245,1072.0,0.2922519754170325,0.4730056147237862,3.0,0.13852297555683948,0.03955924444670946,0.17486920926930993
Stillwater Monterey,36.5602,2009-08-23,2009,Aug,23,Aug-23,733642,235,295,0.3102502017756254,0.7816007104532248,11,-1.989283874868081,-1.5029253375810152,-0.1070746889284234,725.0,0.4348028195846828,0.6258253974458914,2.0,0.7062502162779122,0.3888536386838597,-0.4219424791401416
Stillwater Monterey,36.5602,2010-05-08,2010,May,8,May-08,733900,128,373,0.3116261639136325,0.7786412557990166,13,-1.980361118084208,-1.5109703152845146,0.6469590406429135,557.0,0.4932126112395542,0.6854545655814865,2.0,0.9388747934309825,0.5251457717558113,-0.4219424791401416
Stillwater Monterey,36.5602,2010-08-28,2010,Aug,28,Aug-28,734012,240,340,0.3099600902307825,0.8675074813444132,15,-1.9911651728219453,-1.2693964827237498,1.4009927702142506,381.0,0.4674678823041857,0.6589975742201402,2.0,0.8363430686493373,0.4646740278082114,-0.4219424791401416
Stillwater Monterey,36.5602,2011-07-09,2011,Jul,9,Jul-09,734327,190,353,0.2750933556528457,0.7389408225992089,13,-2.217266882958682,-1.6188919215363846,0.6469590406429135,1005.0,0.43293294483756517,0.7301611055657362,4.0,0.6988031973782793,0.6273298183764889,0.7716808976787615
Stillwater Monterey,36.5602,2012-06-30,2012,Jun,30,Jun-30,734684,182,305,0.3580457290767903,0.8670792853172903,10,-1.679342304758479,-1.2705604902499448,-0.4840915537140919,595.0,0.4635486517839459,0.7195631385326395,4.0,0.82073422436646,0.6031064461858456,0.7716808976787615
Stillwater Monterey,36.5602,2013-08-03,2013,Aug,3,Aug-03,735083,215,347,0.3700088287718012,0.9670389987756812,15,-1.601764713041879,-0.998830134497593,1.4009927702142506,1160.0,0.30935854333402757,0.4968005098180893,3.0,0.2066521028056502,0.09394633569794512,0.17486920926930993
Stillwater Monterey,36.5602,2014-08-16,2014,Aug,16,Aug-16,735461,228,469,0.561050061050061,1.2561418443453451,14,-0.3629119828502414,-0.2129333330990732,1.023975905428582,637.0,0.5060572850330263,0.8437750144766692,3.0,0.990030374117365,0.8870128305040725,0.17486920926930993
Stillwater Monterey,36.5602,2015-07-25,2015,Jul,25,Jul-25,735804,206,591,0.6800768591012074,1.404807978631704,13,0.4089458615173782,0.1912004940229385,0.6469590406429135,324.0,0.443737338990177,0.634353358367318,2.0,0.7418330995562785,0.408345676239917,-0.4219424791401416
Stillwater Monterey,36.5602,2016-08-20,2016,Aug,20,Aug-20,736196,233,715,0.6811267164208341,1.4784824458145212,13,0.4157539133249419,0.3914770703036938,0.6469590406429135,435.0,0.48103183431325813,0.6852288388479786,3.0,0.890363268195313,0.5246298367031672,0.17486920926930993
Stillwater Monterey,36.5602,2017-11-13,2017,Nov,13,Nov-13,736646,317,1371,0.6624574741650562,1.3881184412520913,13,0.2946887303622818,0.1458316772006284,0.6469590406429135,122.0,0.48123560493158113,0.6702631314489342,2.0,0.8911748111332453,0.49042328564566795,-0.4219424791401416
Stillwater Monterey,36.5602,2018-09-16,2018,Sep,16,Sep-16,736953,259,1462,0.5796649971769425,1.230837484365557,11,-0.2421989610166066,-0.2817206725331303,-0.1070746889284234,263.0,0.4919745740574115,0.6832182237027348,2.0,0.9339441496495867,0.5200342497530204,-0.4219424791401416
Stillwater Monterey,36.5602,2019-06-29,2019,Jun,29,Jun-29,737239,180,890,0.6603758799812944,1.2849292103449912,12,0.2811901331906086,-0.1346777946064273,0.269942175857245,60.0,0.09661016949152545,0.1985152433458726,2.0,-0.6406459118413147,-0.587833009923445,-0.4219424791401416
Stillwater Monterey,36.5602,2020-06-23,2020,Jun,23,Jun-23,737599,175,613,0.5116484875625074,1.1552735687032265,12,-0.6832683449871669,-0.4871335231163091,0.269942175857245,212.0,0.47013323795046047,0.7555100263728286,3.0,0.8469581934873234,0.6852688873907395,0.17486920926930993
Stillwater Monterey,36.5602,2021-06-19,2021,Jun,19,Jun-19,737960,170,1261,0.6697934368037461,1.463483416580394,14,0.3422605410920597,0.350703728637145,1.023975905428582,46.0,0.12463768115942031,0.2410883129928447,2.0,-0.5290227085105933,-0.49052535571615935,-0.4219424791401416
Stillwater Monterey,36.5602,2022-07-22,2022,Jul,22,Jul-22,738358,203,1606,0.5256852224718055,1.1297132863824555,14,-0.5922437679470033,-0.5566165615110191,1.023975905428582,159.0,0.330467319480933,0.5647584417431675,3.0,0.2907205438370293,0.24927520897965078,0.17486920926930993
Stillwater Monterey,36.5602,2023-07-22,2023,Jul,22,Jul-22,738723,203,1458,0.7181460674686226,1.5583171832950982,13,0.6558147816964157,0.6084997173926424,0.6469590406429135,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Monterey,36.5602,2024-06-22,2024,Jun,22,Jun-22,739059,174,1017,0.6624315765839004,1.4649254407531205,12,0.2945207912805579,0.3546237252828086,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2007-10-14,2007,Oct,14,Oct-14,732963,287,567,0.686783704451549,1.4598653301469224,12,0.4524380101711393,0.3408683271569353,0.269942175857245,326.0,0.47862199150542706,0.819762328983077,4.0,0.8807657564032928,0.8321279439789834,0.7716808976787615
Stillwater Sonoma,38.5459,2008-10-19,2008,Oct,19,Oct-19,733334,293,742,0.7901502668136233,1.767909892139884,9,1.1227432969704878,1.1782562659765858,-0.8611084184997604,445.0,0.21394878024091513,0.4156698202090169,3.0,-0.17332966338438313,-0.09149101132783423,0.17486920926930993
Stillwater Sonoma,38.5459,2009-07-11,2009,Jul,11,Jul-11,733599,192,561,0.6451107715813598,1.3711105273355126,9,0.182199873379128,0.0995973860120982,-0.8611084184997604,291.0,0.4589169332859343,0.6498587489595237,2.0,0.8022878042275493,0.4437857607488939,-0.4219424791401416
Stillwater Sonoma,38.5459,2010-07-10,2010,Jul,10,Jul-10,733963,191,630,0.6883993236934414,1.498129919619107,9,0.4629148809748891,0.4448867376771144,-0.8611084184997604,602.0,0.5261220225427168,0.7970849870909229,3.0,1.0699407957545193,0.7802952017905407,0.17486920926930993
Stillwater Sonoma,38.5459,2010-10-09,2010,Oct,9,Oct-09,734054,282,638,0.6542127822916,1.3620041746912523,9,0.2412240467690407,0.0748426887643791,-0.8611084184997604,331.0,0.4015380390002746,0.6634254549862612,3.0,0.5737689096630777,0.4747946673118615,0.17486920926930993
Stillwater Sonoma,38.5459,2011-10-19,2011,Oct,19,Oct-19,734429,292,525,0.5885568884042167,1.1277195525463717,9,-0.1845373578532079,-0.5620363249918345,-0.8611084184997604,415.0,0.44206972818811474,0.7584857359086158,3.0,0.7351916230727159,0.6920703540674629,0.17486920926930993
Stillwater Sonoma,38.5459,2012-06-27,2012,Jun,27,Jun-27,734681,179,527,0.5653422413979697,1.019218530788569,8,-0.3350783090455385,-0.8569853621758389,-1.2381252832854288,548.0,0.5229520009607814,0.7879945304481452,3.0,1.057315773319564,0.7595174890506126,0.17486920926930993
Stillwater Sonoma,38.5459,2012-09-23,2012,Sep,23,Sep-23,734769,267,442,0.4843783667313079,0.9668305006597204,9,-0.8601079897146457,-0.9993969155062968,-0.8611084184997604,574.0,0.49867741758943396,0.6909542186639253,2.0,0.9606390940789916,0.5377161206839873,-0.4219424791401416
Stillwater Sonoma,38.5459,2013-10-06,2013,Oct,6,Oct-06,735147,279,458,0.5251067814587256,1.0936162566167074,11,-0.5959948075511925,-0.6547426805292865,-0.1070746889284234,319.0,0.27795193312434696,0.4497193486964608,2.0,0.08157120090811815,-0.013665292594090985,-0.4219424791401416
Stillwater Sonoma,38.5459,2014-09-20,2014,Sep,20,Sep-20,735496,263,576,0.6793719806763285,1.3665545022983392,9,0.4043749081650544,0.0872122934449502,-0.8611084184997604,301.0,0.006644518272425293,0.02227723353007071,2.0,-0.9989457958197293,-0.9906535596170223,-0.4219424791401416
Stillwater Sonoma,38.5459,2015-09-19,2015,Sep,19,Sep-19,735860,262,932,0.7658961935802104,1.5693270749654844,10,0.9654619368936412,0.6384289926664679,-0.4840915537140919,159.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Stillwater Sonoma,38.5459,2016-08-06,2016,Aug,6,Aug-06,736182,219,824,0.7387222923474384,1.5609799936750952,12,0.7892462512496969,0.6157382976848802,0.269942175857245,20.0,0.5210526315789474,0.6881388137135884,2.0,1.04975128820862,0.5312810561318512,-0.4219424791401416
Stillwater Sonoma,38.5459,2017-07-29,2017,Jul,29,Jul-29,736539,210,1353,0.6269291996308881,1.2586087696700237,15,0.0642971055765737,-0.2062272464878065,1.4009927702142506,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2018-07-29,2018,Jul,29,Jul-29,736904,210,1471,0.5573098035951294,1.1186753829271867,11,-0.387166580166242,-0.586621983984632,-0.1070746889284234,1.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Stillwater Sonoma,38.5459,2019-08-25,2019,Aug,25,Aug-25,737296,237,1193,0.625521076525819,1.24265491541093,12,0.0551657932815404,-0.2495961832670147,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2020-09-02,2020,Sep,2,Sep-02,737670,246,2088,0.4559253874101122,0.9268147326659733,11,-1.0446181642659058,-1.1081757274540796,-0.1070746889284234,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2021-08-14,2021,Aug,14,Aug-14,738016,226,1336,0.5213584067819417,1.0367274655002314,10,-0.6203020429408346,-0.8093890967060989,-0.4840915537140919,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2022-08-21,2022,Aug,21,Aug-21,738388,233,1902,0.5164529598954781,0.9941397186493672,9,-0.6521125908295429,-0.9251595726518258,-0.8611084184997604,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2023-08-19,2023,Aug,19,Aug-19,738751,231,1869,0.4840127952631862,0.9885654525030066,10,-0.8624786256551801,-0.9403126505329402,-0.4840915537140919,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stillwater Sonoma,38.5459,2024-09-21,2024,Sep,21,Sep-21,739150,265,1359,0.5050310968929116,0.9624979089527392,9,-0.726180403290019,-1.0111746271976951,-0.8611084184997604,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Stornetta,38.937244,2007-09-12,2007,Sep,12,Sep-12,732931,255,514,0.7708755243057925,1.7109232320999117,13,0.9977516022729432,1.0233438030447488,0.6469590406429135,427.0,0.5112093324977185,0.8040492966318152,3.0,1.0105490719074235,0.7962132605590807,0.17486920926930993
Stornetta,38.937244,2010-10-09,2010,Oct,9,Oct-09,734054,282,251,0.3596175298804781,0.9290183902057568,13,-1.6691495851358908,-1.1021853076486947,0.6469590406429135,435.0,0.5745431431749564,0.9607207590718982,3.0,1.2627841939797402,1.15431129336921,0.17486920926930993
Stornetta,38.937244,2013-08-17,2013,Aug,17,Aug-17,735097,229,240,0.6388075313807531,1.2619739749070455,8,0.141324999204314,-0.1970792769248858,-1.2381252832854288,393.0,0.6027288778106663,0.9853329916574761,3.0,1.3750375408179298,1.210566541993901,0.17486920926930993
Terrace,36.945915,2015-09-26,2015,Sep,26,Sep-26,735867,269,21,0.819047619047619,1.555265503074954,5,1.3101351143465996,0.6002040338300104,-2.3691758776424345,1462.0,0.0610716756976416,0.14542118572920865,3.0,-0.782182576452406,-0.7091880881892538,0.17486920926930993
Timber Cove,38.53057,2018-09-16,2018,Sep,16,Sep-16,736953,259,1253,0.6403570727378891,1.2643451733250215,12,0.151373372102353,-0.1906334142129615,0.269942175857245,,,,,,,
Torqua,33.38301,2008-05-18,2008,May,18,May-18,733180,139,352,0.3489866614866614,0.9047727305127912,12,-1.738088003177526,-1.1680946775926415,0.269942175857245,1306.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2008-11-03,2008,Nov,3,Nov-03,733349,308,290,0.2412838563417253,0.5966669079951187,8,-2.4365126972182267,-2.005649146943416,-1.2381252832854288,1182.0,0.013477637323040637,0.04503345610163076,3.0,-0.9717320122271043,-0.9386405228447282,0.17486920926930993
Torqua,33.38301,2009-05-04,2009,May,4,May-04,733531,124,442,0.4824288689834908,0.9974754697857507,7,-0.8727499758376622,-0.9160916710779772,-1.6151421480710977,1035.0,0.0038609966454554723,0.014005879649511431,2.0,-1.0100315320143778,-1.0095590801705019,-0.4219424791401416
Torqua,33.38301,2009-10-19,2009,Oct,19,Oct-19,733699,292,309,0.2879628462152733,0.6233910943864811,6,-2.133811582083023,-1.9330021532288943,-1.9921590128567657,284.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2010-05-17,2010,May,17,May-17,733909,137,374,0.3467620535906295,0.8061505984254183,10,-1.7525140070968834,-1.4361889538763806,-0.4840915537140919,598.0,0.04272757320605258,0.11406554827749124,3.0,-0.8552403457828087,-0.780856482127057,0.17486920926930993
Torqua,33.38301,2010-09-27,2010,Sep,27,Sep-27,734042,270,321,0.3885514018691589,0.8558529713198045,9,-1.4815209466439498,-1.3010780876977828,-0.8611084184997604,1081.0,0.0036968513379244117,0.013490414424918598,2.0,-1.0106852620085145,-1.0107372595276987,-0.4219424791401416
Torqua,33.38301,2011-05-09,2011,May,9,May-09,734266,129,269,0.3155135105143427,0.8223986829264808,11,-1.9551526858936292,-1.3920201819880356,-0.1070746889284234,770.0,0.04593923631634944,0.12471616832896326,3.0,-0.8424494805558719,-0.7565127629248517,0.17486920926930993
Torqua,33.38301,2011-09-26,2011,Sep,26,Sep-26,734406,269,296,0.3420522217132387,0.7467514670211867,11,-1.7830560425018402,-1.5976594758439246,-0.1070746889284234,706.0,0.08679002672131475,0.1908182146973009,3.0,-0.6797559051280744,-0.6054258170282542,0.17486920926930993
Torqua,33.38301,2012-04-23,2012,Apr,23,Apr-23,734616,114,562,0.4168204972056761,0.9138920899894462,10,-1.298203211932722,-1.1433046225885668,-0.4840915537140919,1002.0,0.2304621526178412,0.3915520741506794,2.0,-0.10756301437369034,-0.14661603080997399,-0.4219424791401416
Torqua,33.38301,2012-10-15,2012,Oct,15,Oct-15,734791,289,212,0.3693105606724493,0.8066067601730752,9,-1.6062928001515135,-1.4349489243716638,-0.8611084184997604,964.0,0.0879922269188178,0.21114796061799887,3.0,-0.6749679867898284,-0.5589588861121286,0.17486920926930993
Torqua,33.38301,2013-11-18,2013,Nov,18,Nov-18,735190,322,358,0.1939502057806362,0.500286060124451,8,-2.74345911673321,-2.267650719111902,-1.2381252832854288,1222.0,0.022686724814384385,0.06554056618925719,3.0,-0.9350556259065103,-0.8917681973642138,0.17486920926930993
Torqua,33.38301,2016-09-20,2016,Sep,20,Sep-20,736227,264,334,0.1837765909622196,0.4020824014949625,4,-2.8094323642013577,-2.5346074176890867,-2.7461927424281027,226.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2017-10-10,2017,Oct,10,Oct-10,736612,283,370,0.2293415366586098,0.4677981635401299,4,-2.513955535959445,-2.3559657751587357,-2.7461927424281027,312.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2018-09-06,2018,Sep,6,Sep-06,736943,249,387,0.3266390863691744,0.6344307763884167,5,-1.883006218566425,-1.9029918959563237,-2.3691758776424345,315.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2019-11-06,2019,Nov,6,Nov-06,737369,310,492,0.4451757654032752,0.7330445427333978,4,-1.1143266686179982,-1.6349203610958798,-2.7461927424281027,1236.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2020-10-13,2020,Oct,13,Oct-13,737711,287,438,0.4854915728869523,0.8205403898742193,7,-0.8528891371730256,-1.3970717634173213,-1.6151421480710977,258.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2021-09-11,2021,Sep,11,Sep-11,738044,254,248,0.4384550084889643,0.786882113608281,5,-1.1579090301477917,-1.4885683780766006,-2.3691758776424345,390.0,0.06939555731329505,0.15467925058724602,2.0,-0.7490316374359661,-0.6880272796944735,-0.4219424791401416
Torqua,33.38301,2022-07-29,2022,Jul,29,Jul-29,738365,210,416,0.4319277108433734,0.7894999632263167,4,-1.2002368586096368,-1.4814520190615148,-2.7461927424281027,523.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Torqua,33.38301,2023-08-12,2023,Aug,12,Aug-12,738744,224,313,0.3291144425329728,0.7180747141364385,8,-1.8669541773125675,-1.675614323788127,-1.2381252832854288,360.0,0.032869080779944326,0.08476607571480994,2.0,-0.8945030715521604,-0.8478251777890581,-0.4219424791401416
Torqua,33.38301,2024-07-18,2024,Jul,18,Jul-18,739085,200,225,0.4375,0.7887087537402361,4,-1.1641020119444456,-1.483602841904928,-2.7461927424281027,189.0,0.041652594844084234,0.10253534794869183,2.0,-0.8595215866469975,-0.807210624683356,-0.4219424791401416
Trinidad,41.05424,2008-04-05,2008,Apr,5,Apr-05,733137,96,326,0.4555545068428503,1.026289239125217,11,-1.0470232283342642,-0.8377643577805209,-0.1070746889284234,508.0,0.3804764789016758,0.6038194024152912,3.0,0.4898885126729625,0.3385553686112156,0.17486920926930993
Trinidad,41.05424,2013-10-16,2013,Oct,16,Oct-16,735157,289,212,0.5725207904855585,1.3254439502462338,10,-0.2885272842750286,-0.0245425780708047,-0.4840915537140919,314.0,0.43265297816487247,0.7533597576939359,3.0,0.697688193763185,0.6803540996436144,0.17486920926930993
Trinidad,41.05424,2017-06-25,2017,Jun,25,Jun-25,736505,176,558,0.6470981898676345,1.2354552341962832,8,0.1950877643366046,-0.2691677873670386,-1.2381252832854288,207.0,0.45007269827869234,0.7706665032921872,3.0,0.7670644902845958,0.7199114731215654,0.17486920926930993
Trinidad,41.05424,2018-05-26,2018,May,26,May-26,736840,146,657,0.6953864572892304,1.400099613865807,10,0.5082246260394997,0.1784012813343028,-0.4840915537140919,65.0,0.523076923076923,0.761970380985137,3.0,1.0578132918626229,0.7000350754500885,0.17486920926930993
